Category	GeneSet	N_genes	N_overlap	p	adjP	genes
DEG.down	Liver	7257	11	0.415648938687669	1	ENSG00000137764:ENSG00000154229:ENSG00000145349:ENSG00000148660:ENSG00000197122:ENSG00000067900:ENSG00000134318:ENSG00000150995:ENSG00000073756:ENSG00000173175:ENSG00000169418
DEG.down	Lung	825	1	0.68819168791387	1	ENSG00000173175
DEG.down	Minor_Salivary_Gland	1674	11	5.29519984621876e-06	0.000285940791695813	ENSG00000154229:ENSG00000166501:ENSG00000070808:ENSG00000145349:ENSG00000148660:ENSG00000067900:ENSG00000073756:ENSG00000151067:ENSG00000173175:ENSG00000169418:ENSG00000198626
DEG.down	Muscle_Skeletal	6154	10	0.328054770697174	1	ENSG00000154229:ENSG00000197122:ENSG00000067900:ENSG00000110092:ENSG00000150995:ENSG00000123104:ENSG00000101333:ENSG00000173175:ENSG00000106617:ENSG00000169418
DEG.down	Nerve_Tibial	788	5	0.00394408692390845	0.212980693891056	ENSG00000166501:ENSG00000070808:ENSG00000073756:ENSG00000151067:ENSG00000173175
DEG.down	Ovary	1444	5	0.0443409067433656	1	ENSG00000148660:ENSG00000110092:ENSG00000073756:ENSG00000101333:ENSG00000151067
DEG.down	Pancreas	8739	15	0.163574484179904	1	ENSG00000169032:ENSG00000137764:ENSG00000154229:ENSG00000145349:ENSG00000148660:ENSG00000067900:ENSG00000134318:ENSG00000110092:ENSG00000150995:ENSG00000123104:ENSG00000173175:ENSG00000106617:ENSG00000169418:ENSG00000198626:ENSG00000067191
DEG.down	Pituitary	1762	7	0.00809785664137434	0.437284258634214	ENSG00000166501:ENSG00000070808:ENSG00000145349:ENSG00000148660:ENSG00000067900:ENSG00000134318:ENSG00000106617
DEG.down	Prostate	700	1	0.626660151107239	1	ENSG00000070808
DEG.down	Skin_Not_Sun_Exposed_Suprapubic	2344	9	0.00289876024138207	0.156533053034632	ENSG00000154229:ENSG00000148660:ENSG00000067900:ENSG00000134318:ENSG00000150995:ENSG00000073756:ENSG00000101333:ENSG00000151067:ENSG00000173175
DEG.down	Skin_Sun_Exposed_Lower_leg	2136	6	0.0658263004498462	1	ENSG00000154229:ENSG00000166501:ENSG00000150995:ENSG00000073756:ENSG00000151067:ENSG00000173175
DEG.down	Small_Intestine_Terminal_Ileum	1259	3	0.249668826757785	1	ENSG00000110092:ENSG00000198626:ENSG00000067191
DEG.down	Spleen	1936	7	0.01334688460624	0.720731768736962	ENSG00000145349:ENSG00000073756:ENSG00000101333:ENSG00000173175:ENSG00000169418:ENSG00000198626:ENSG00000067191
DEG.down	Stomach	2301	3	0.631563544789838	1	ENSG00000169032:ENSG00000070808:ENSG00000067191
DEG.down	Testis	2631	12	6.99243970716507e-05	0.00377591744186914	ENSG00000169032:ENSG00000154229:ENSG00000145349:ENSG00000148660:ENSG00000067900:ENSG00000134318:ENSG00000110092:ENSG00000150995:ENSG00000123104:ENSG00000101333:ENSG00000151067:ENSG00000169418
DEG.down	Thyroid	980	4	0.0434109699118176	1	ENSG00000154229:ENSG00000166501:ENSG00000151067:ENSG00000173175
DEG.down	Uterus	791	3	0.0935050861887418	1	ENSG00000166501:ENSG00000073756:ENSG00000198626
DEG.down	Vagina	600	3	0.0483612855041751	1	ENSG00000166501:ENSG00000070808:ENSG00000198626
DEG.down	Whole_Blood	6350	10	0.370935633346076	1	ENSG00000137764:ENSG00000154229:ENSG00000145349:ENSG00000197122:ENSG00000067900:ENSG00000134318:ENSG00000150995:ENSG00000123104:ENSG00000106617:ENSG00000067191
DEG.twoside	Adipose_Subcutaneous	3024	8	0.044847340049045	1	ENSG00000154229:ENSG00000166501:ENSG00000067900:ENSG00000134318:ENSG00000106617:ENSG00000169418:ENSG00000198626:ENSG00000067191
DEG.twoside	Adipose_Visceral_Omentum	2847	10	0.00302121367057473	0.163145538211036	ENSG00000154229:ENSG00000166501:ENSG00000148660:ENSG00000197122:ENSG00000134318:ENSG00000150995:ENSG00000073756:ENSG00000151067:ENSG00000169418:ENSG00000067191
DEG.twoside	Adrenal_Gland	4221	13	0.00169015866806673	0.0912685680756036	ENSG00000154229:ENSG00000145349:ENSG00000148660:ENSG00000197122:ENSG00000067900:ENSG00000134318:ENSG00000123104:ENSG00000101333:ENSG00000151067:ENSG00000157388:ENSG00000173175:ENSG00000106617:ENSG00000067191
DEG.twoside	Artery_Aorta	3444	13	0.000214151020632411	0.0115641551141502	ENSG00000154229:ENSG00000166501:ENSG00000148660:ENSG00000197122:ENSG00000067900:ENSG00000134318:ENSG00000110092:ENSG00000150995:ENSG00000073756:ENSG00000151067:ENSG00000173175:ENSG00000169418:ENSG00000198626
DEG.twoside	Artery_Coronary	2472	13	5.71043998526024e-06	0.000308363759204053	ENSG00000154229:ENSG00000166501:ENSG00000148660:ENSG00000067900:ENSG00000134318:ENSG00000110092:ENSG00000150995:ENSG00000073756:ENSG00000151067:ENSG00000173175:ENSG00000106617:ENSG00000169418:ENSG00000198626
DEG.twoside	Artery_Tibial	3940	15	3.8190293640011e-05	0.00206227585656059	ENSG00000166501:ENSG00000145349:ENSG00000148660:ENSG00000067900:ENSG00000134318:ENSG00000110092:ENSG00000150995:ENSG00000073756:ENSG00000101333:ENSG00000151067:ENSG00000173175:ENSG00000106617:ENSG00000169418:ENSG00000198626:ENSG00000067191
DEG.twoside	Bladder	833	7	9.80269925013704e-05	0.005293457595074	ENSG00000148660:ENSG00000197122:ENSG00000134318:ENSG00000150995:ENSG00000073756:ENSG00000173175:ENSG00000106617
DEG.twoside	Brain_Amygdala	8497	15	0.132434447965809	1	ENSG00000137764:ENSG00000154229:ENSG00000070808:ENSG00000197122:ENSG00000067900:ENSG00000134318:ENSG00000110092:ENSG00000150995:ENSG00000073756:ENSG00000101333:ENSG00000151067:ENSG00000106617:ENSG00000169418:ENSG00000157542:ENSG00000198626
DEG.twoside	Brain_Anterior_cingulate_cortex_BA24	7935	13	0.263873964503572	1	ENSG00000154229:ENSG00000166501:ENSG00000070808:ENSG00000148660:ENSG00000197122:ENSG00000067900:ENSG00000134318:ENSG00000110092:ENSG00000073756:ENSG00000101333:ENSG00000182389:ENSG00000157542:ENSG00000067191
DEG.twoside	Brain_Caudate_basal_ganglia	7938	14	0.151734318785722	1	ENSG00000154229:ENSG00000166501:ENSG00000070808:ENSG00000145349:ENSG00000197122:ENSG00000067900:ENSG00000134318:ENSG00000110092:ENSG00000073756:ENSG00000101333:ENSG00000151067:ENSG00000182389:ENSG00000173175:ENSG00000067191
DEG.twoside	Brain_Cerebellar_Hemisphere	6680	14	0.0397575552742085	1	ENSG00000166501:ENSG00000145349:ENSG00000148660:ENSG00000197122:ENSG00000134318:ENSG00000110092:ENSG00000123104:ENSG00000101333:ENSG00000157388:ENSG00000182389:ENSG00000173175:ENSG00000157542:ENSG00000198626:ENSG00000067191
DEG.twoside	Brain_Cerebellum	6590	16	0.00453618243731066	0.244953851614775	ENSG00000166501:ENSG00000070808:ENSG00000145349:ENSG00000148660:ENSG00000197122:ENSG00000110092:ENSG00000150995:ENSG00000123104:ENSG00000101333:ENSG00000157388:ENSG00000182389:ENSG00000173175:ENSG00000169418:ENSG00000157542:ENSG00000198626:ENSG00000067191
DEG.twoside	Brain_Cortex	7175	14	0.0715273558620228	1	ENSG00000154229:ENSG00000166501:ENSG00000070808:ENSG00000148660:ENSG00000197122:ENSG00000067900:ENSG00000110092:ENSG00000150995:ENSG00000073756:ENSG00000101333:ENSG00000182389:ENSG00000169418:ENSG00000157542:ENSG00000067191
DEG.twoside	Brain_Frontal_Cortex_BA9	6912	11	0.340510015277472	1	ENSG00000154229:ENSG00000166501:ENSG00000070808:ENSG00000148660:ENSG00000067900:ENSG00000110092:ENSG00000150995:ENSG00000101333:ENSG00000182389:ENSG00000157542:ENSG00000067191
