"","Phylostratum","GeneID","Allen:4598","Allen:4596","Allen:4597","Allen:4573","Allen:4593","Allen:13005","Allen:4671","Allen:4675","Allen:4672","Allen:4679","Allen:4669","Allen:4667","Allen:4542","Allen:4644","Allen:4641","Allen:13008","Allen:10151","Allen:4648","Allen:4637"
"12",1,"ensg00000160014",8.91338936843095,8.79754010127293,9.30467803471273,9.06051345607689,8.55243739395334,8.99407413249525,10.4109056809155,9.30188863092848,9.45443206662759,9.13007943865702,9.21253379471839,9.19088293742122,9.09124546698039,9.39152838415218,8.94755877112546,9.01727185234988,9.26542552196486,8.86550613413674,9.12773850300543
"13",1,"ensg00000132155",5.49644029361587,5.88656391742094,6.40929474128856,5.65931542265342,5.38236945054949,5.84694764328989,6.66259453722189,5.79430488642042,6.31155160746652,5.43159600410173,5.89716080050469,5.95281093156657,5.87104594275759,6.03829482402459,5.9101348839011,6.01333734789328,5.4542191605383,5.46832666301621,5.90569267361198
"14",1,"ensg00000198668",8.94091828889674,9.13438377286306,9.26503294659387,8.91582504609939,8.81393170639657,9.19466467503022,10.3711172495286,8.91164610726177,9.67176990643515,8.90793344866077,9.15902364131296,9.20959196029907,9.05289021154756,9.24405069037248,9.03491992750638,9.38272519209818,9.65284860016856,8.95735344897351,9.15191395033089
"15",1,"ensg00000162409",4.85793200048483,5.25854024057223,5.4656513134471,5.03023712911657,4.86431723610793,5.23277459171916,5.15383295889043,6.15905062996358,5.06315801151183,5.13708623147886,5.69972254013051,5.87143071777473,5.17849863034981,4.79468409083005,5.39275081733621,5.5439174144248,5.49097978556252,5.48579816126494,5.12029220390628
"16",1,"ensg00000067900",8.10595635742956,8.15865360918094,8.42025091862183,7.79812876607222,8.22353945645643,8.09670958067385,7.8965694217772,7.66532330970113,7.71053914611115,7.90370415756346,7.97392060117275,7.60488561920041,7.90364843117693,7.7621440613785,8.09113365836784,8.26483103795611,7.96693928494826,7.93146210643662,7.98297253687133
"17",1,"ensg00000164742",4.42243798094057,4.74536611430308,5.05317095401216,3.72237052519819,3.69247732083631,4.65411591174879,6.2452677389128,4.75029730534126,5.49082219647459,4.09690778732193,4.60840830781738,4.59262669449421,4.16065874766904,4.12569825946624,4.22159692764854,5.15196782244967,5.31642434130517,4.33027214790841,4.03107413935529
"18",1,"ensg00000134318",6.8990996207051,7.05701404494686,7.00667006714345,6.94097412112992,6.93444366249989,6.89968083426909,7.97727159984997,6.62596153482415,8.03888488620749,6.91874447061462,7.01868681658156,6.83335711361004,7.02064166290448,6.98700796559092,7.09023958366847,7.30202249832487,6.99179390892677,6.8060143727984,6.99239906897036
"19",1,"ensg00000169885",2.93328001715828,2.85096810224233,3.14671788280143,2.82254840230427,2.89018350233907,2.69702691869618,3.1163678608888,2.91526499584807,2.59640917295064,2.65941625264986,2.78109730071207,2.77313218832449,2.58810150468661,2.86878062198964,2.66803269854372,2.88815641070002,2.93157692894154,3.01067565351762,3.14770914486861
"20",1,"ensg00000173175",3.08158096053296,3.16427888897921,4.02801720784874,3.1378762911162,2.56294838905292,3.23256740094219,3.61874484539482,3.40842479519727,3.20949827449776,3.66373745294414,3.74826591693344,3.49873004422973,3.37591479863578,3.37043177317057,3.29276338363823,3.81321239268821,3.64387065713116,3.40416577342841,3.4466167869241
"21",1,"ensg00000129467",4.60058498469468,4.78977606183887,4.94808262941963,5.46772820318538,6.28974286552216,4.61504622579735,6.32344207739701,4.28448624771812,5.29169122554786,4.6056792068144,4.33190035860968,4.18032271211881,4.78311192437019,4.53296053230431,4.74763345608419,5.04188097461842,4.70493424668323,4.13826714741424,4.28177167592787
"22",1,"ensg00000129007",2.89494203145142,3.47091399188245,3.72651882181994,3.29609862548103,2.90425275070283,3.21479940416103,3.52438316846726,2.71099814668108,3.62606494669519,2.87180791749876,3.1404717009689,2.9522877436745,3.58551480962209,3.99249917239603,3.30361428162981,3.14006982245803,2.6023291490979,3.52477743774013,3.27268446093961
"23",1,"ensg00000138031",4.72062495961436,4.55279371388314,5.54048318683874,5.5149199394901,5.60969526300324,5.01239654162586,4.1182994449863,5.62976055334029,4.78774789776092,4.87437842281191,5.47250428811516,5.28028761990596,5.46231830270422,4.76287176650324,5.15852219574655,5.34139558084514,4.43651809302057,4.77369169995729,5.07634668846029
"24",1,"ensg00000078295",4.26344660403853,3.84787658901205,3.81453898220158,4.06623550804427,4.344929271147,3.91476617055396,5.95144981123298,3.39476738707028,6.6039290895524,4.15163140841301,3.96823578815659,4.43936695799651,4.09630321983534,4.2588375669999,4.78776511901159,4.4920135736524,5.61415552130634,4.5292376687191,4.11969105186764
"25",1,"ensg00000178372",3.31307992403497,3.03041079053538,3.21377176421307,2.91176566604059,2.98679538034045,3.22241947663493,3.55449815655772,3.07341490075089,2.93837577907016,3.00635939226981,2.82477707283793,2.80273733217974,2.79187973191936,2.72779895764597,2.92283988739627,2.86961892288845,3.13411731269738,3.02897426494263,2.98468444397147
"26",1,"ensg00000162104",5.65713909826625,6.28466165696406,5.98142746107198,5.8727450167258,6.24776364454305,5.85391385009928,6.00902481448573,5.60649847632224,6.06568463266089,5.84486987008681,5.6175060350328,6.05204068874389,6.07155209833749,5.25379534096477,6.07466807171511,6.56606223851178,6.81411187068686,5.90661009329637,5.8833043790608
"27",1,"ensg00000146648",4.52958483784063,4.82282069381428,4.39709297927611,3.9796402151564,4.18785680299253,4.4618643666848,3.85571585604274,3.51959651228351,3.97127746652445,4.37892059924278,4.14544503133961,3.88606810644167,4.16217924789234,3.18009575336459,4.52992593693951,4.44192438823405,4.10581650063148,4.39368242334065,4.32099868756346
"28",1,"ensg00000132356",6.1901511349127,5.79885987177476,6.22950537218318,5.53751993102681,5.34820861383289,5.61113246163906,6.03701053269663,5.94274301200428,5.98443958367443,5.39418280449293,5.80904474180344,5.62933050900542,5.65612464046218,5.58563412037037,5.51572167011394,5.82650676052174,4.9482593077618,5.44609658893461,5.30767942389245
"29",1,"ensg00000155897",3.8032833777158,4.16292775647507,4.25769892521832,3.23964325996933,3.71135438001699,4.13165263911012,3.7772965867688,4.19919583230228,4.88175040955876,4.20194662051595,4.37563789443869,3.54059703377807,3.50006953326216,2.52804373557154,3.94290606747799,4.54036221101807,4.1462789805196,3.86173002346849,3.66376513760234
"30",1,"ensg00000121281",4.18242943208035,4.45871390993539,4.7092867562502,4.93047012155926,5.36909136682264,4.16803128321153,3.99336285824246,4.60698665572057,3.77808018291437,3.80206710608244,3.96591201159104,4.32091360430122,3.95296887841477,3.71505640490853,4.26041546712794,4.5292306419267,4.29522232328229,4.32148663062688,4.44703275826919
"31",1,"ensg00000174233",4.62287989216272,4.89802964567595,5.86769086821882,5.06452496127919,4.02781570572479,4.71311070556412,5.24556839932806,5.06919633998234,5.13463215906132,5.0467276134931,5.53245309361467,5.20532995362408,5.75080043014435,5.67455517727633,5.17835422697275,5.55005014833479,4.68617990440896,4.84667274122278,5.49847135338159
"32",1,"ensg00000186298",7.90780662966394,7.84251880146864,8.29523788186528,7.77418958397584,7.56421531474829,7.61505243545628,9.01520144262559,7.58491615961724,8.61696107183952,7.70745665806795,7.8341789627528,7.54078833620198,7.76790980730294,7.97429600303628,7.61468114350709,7.84827495469721,7.57084360920826,7.41131117957021,7.43473472818361
"33",2,"ensg00000075624",10.9721090091973,11.1635592340542,11.8070576126548,11.2175385199185,11.4559030947376,11.2456230714308,11.7941831795852,11.3878797015314,11.2084071717461,11.0340776567869,11.2836556729871,11.1770953166783,11.1468329277181,11.4128044265063,11.1408094375446,11.3799094477464,11.3199189885548,11.0085407278897,11.0709138655096
"34",2,"ensg00000110092",6.08710829383844,6.42559631774571,6.5630265716756,6.03676371130579,6.52473032667248,6.19577539966859,7.77596366964007,5.65133272549257,7.65971608152597,5.93925790467152,5.8470130015142,5.4747145168464,5.79193861626299,5.84202232549628,6.32001645589992,6.81248901184078,6.38589388163585,6.03082403247164,5.89296606608198
"35",1,"ensg00000137764",5.90817022827344,5.79737313375546,6.78821671991594,5.74437983568705,5.68920676050953,6.22071522758826,6.04935104792835,7.37577308381424,5.97177789565455,5.87926908891052,6.86134147859856,6.88123312961305,5.93088430597369,5.76994284269425,5.9640913090291,6.0359941153715,6.47256207837418,6.26728225597332,5.69461910400339
"36",1,"ensg00000126583",4.7546576078388,4.79905825612544,4.02245580428811,3.46666294550241,2.91416559071314,4.251020687443,5.27682882951624,3.55802221563258,4.70783023133648,4.29497603092907,4.03925088112393,4.34523609972761,4.94323329199623,3.87301204634465,4.40163399358223,4.72431234999251,5.19471445581684,4.60812328080293,5.02578110138585
"37",1,"ensg00000126934",7.73550331771892,8.25883179660089,8.42517066358855,8.46897224299116,8.31105371474632,8.05651469667929,9.42358813553798,8.65625771427081,9.03723470207093,8.38322126955943,8.46495701902449,8.53792784035184,8.31069856192402,8.94616420754836,8.18372335263208,8.53944535201397,8.23088424037669,8.120652859984,8.07421047416298
